,image_name,noise_level,Y_H,consensus,expert1,expert2,expert3,model_p0,model_p1,model_p2,model_pred_int
1318,n03100240_159,125,"[2, 2, 2]",2,2,2,2,0.00038134674501862743,0.0008246228928852871,0.998794030362096,2
1319,n04111531_23830,110,"[0, 0, 0]",0,0,0,0,0.9999999998705229,1.0944900562321902e-11,1.1853212720930965e-10,0
1320,n02504458_6898,110,"[1, 1, 1]",1,1,1,1,3.5517870801808536e-05,0.9999391988199611,2.528330923706955e-05,1
1321,n03041632_46091,110,"[0, 0, 0]",0,0,0,0,0.7046274812112325,0.17286951150734284,0.1225030072814247,0
1322,n02125311_4683,110,"[1, 1, 1]",1,1,1,1,0.00039634411670465925,0.9994354596115101,0.00016819627178517424,1
1323,n02835271_21211,125,"[2, 2, 2]",2,2,2,2,1.1125784607025536e-06,1.7058999949468446e-07,0.9999987168315398,2
1324,n02504458_9213,125,"[2, 1, 1]",1,2,1,1,0.5601376936454253,0.4014205098557503,0.03844179649882447,0
1325,n03792782_12752,125,"[2, 0, 2]",2,2,0,2,0.01436522587155943,0.5678255453946713,0.41780922873376936,1
1326,n04285008_16670,125,"[2, 2, 2]",2,2,2,2,0.4241964196080715,0.20060668074933924,0.3751968996425894,0
1327,n02133161_2166,110,"[1, 1, 1]",1,1,1,1,0.0010032194397901135,0.9934920721416783,0.005504708418531491,1
1328,n02690373_3912,110,"[2, 2, 2]",2,2,2,2,1.0048626433785073e-07,2.632584696582214e-07,0.9999996362552661,2
1329,n02835271_5814,125,"[2, 2, 2]",2,2,2,2,0.042024924294301595,0.0060061766992513775,0.951968899006447,2
1330,n02090379_1687,125,"[0, 1, 1]",1,0,1,1,0.29303750952981694,0.7027053404006287,0.004257150069554483,1
1331,n03376595_9536,110,"[0, 0, 2]",0,0,0,2,0.9844971607625543,0.006840841185073148,0.00866199805237236,0
1332,n02125311_12020,110,"[2, 1, 1]",1,2,1,1,0.006420354143758383,0.9822574435186544,0.011322202337587094,1
1333,n02690373_4784,110,"[2, 0, 2]",2,2,0,2,0.0017003409914138525,0.19355890069906143,0.8047407583095249,2
1334,n04111531_4868,125,"[0, 0, 2]",0,0,0,2,0.9583354063133039,0.023266892623860936,0.018397701062835083,0
1335,n02690373_1974,110,"[2, 2, 2]",2,2,2,2,2.3598857933478143e-05,0.00016276361943404208,0.9998136375226323,2
1336,n02133161_11329,110,"[0, 1, 1]",1,0,1,1,0.001082090941112257,0.9978525870102626,0.0010653220486252215,1
1337,n04285008_901,125,"[2, 2, 2]",2,2,2,2,0.004644756232044279,0.03554471152982911,0.9598105322381265,2
1338,n04591713_6980,125,"[0, 0, 2]",0,0,0,2,0.3344111856467115,0.38136012329360486,0.2842286910596836,1
1339,n03417042_7682,125,"[2, 1, 2]",2,2,1,2,0.0014260920926003051,0.0018805901008396946,0.9966933178065602,2
1340,n04099969_8018,110,"[0, 0, 0]",0,0,0,0,0.9787724419407231,0.009103827967706066,0.012123730091570627,0
1341,n04111531_409,125,"[0, 0, 2]",0,0,0,2,0.8872376744799491,0.031071728653989748,0.08169059686606113,0
1342,n03796401_18139,110,"[2, 2, 2]",2,2,2,2,1.2054184233766594e-06,1.5891169436966837e-06,0.9999972054646328,2
1343,n03041632_29862,125,"[0, 0, 2]",0,0,0,2,0.8745659133267685,0.09516254949558955,0.0302715371776418,0
1344,n02123394_4542,110,"[1, 1, 1]",1,1,1,1,3.686889833529183e-05,0.9999605965867746,2.5345148902331425e-06,1
1345,n03796401_11076,125,"[2, 1, 2]",2,2,1,2,0.0852929137313687,0.007776216625932364,0.906930869642699,2
1346,n02823428_4774,110,"[0, 0, 0]",0,0,0,0,0.9995525292446197,0.0003528275995775352,9.464315580283742e-05,0
1347,n02504013_3224,110,"[2, 1, 1]",1,2,1,1,0.09332346120657777,0.8754154242898577,0.03126111450356443,1
1348,n03085013_22175,110,"[0, 0, 1]",0,0,0,1,0.9999452843946789,3.486434061558173e-05,1.9851264705555456e-05,0
1349,n04111531_22563,110,"[0, 0, 1]",0,0,0,1,0.618587945770708,0.3752730411767695,0.006139013052522388,0
1350,n02123159_12957,125,"[1, 1, 1]",1,1,1,1,8.663183560069918e-05,0.9999023823121775,1.0985852221864029e-05,1
1351,n03344393_3978,125,"[2, 2, 2]",2,2,2,2,4.482592880279259e-12,6.295314636844613e-11,0.9999999999325643,2
1352,n02134084_16430,110,"[1, 1, 1]",1,1,1,1,0.004834739384351308,0.9937887227356422,0.0013765378800065342,1
1353,n02123394_513,110,"[2, 1, 1]",1,2,1,1,0.005527399863062964,0.9936717551372042,0.0008008449997328568,1
1354,n04099969_5190,125,"[0, 0, 0]",0,0,0,0,0.9817737668121103,0.01085812692979071,0.00736810625809878,0
1355,n04548280_5013,125,"[0, 0, 2]",0,0,0,2,0.999928977790327,1.0187109535900979e-05,6.08351001372586e-05,0
1356,n02132136_803,125,"[2, 1, 1]",1,2,1,1,0.0005875321652032631,0.998707040326521,0.0007054275082756388,1
1357,n04557648_310,125,"[1, 1, 1]",1,1,1,1,0.7848807844241966,0.15008346276040377,0.06503575281539964,0
1358,n03983396_17262,125,"[0, 0, 1]",0,0,0,1,0.5566794322114631,0.28602326002086914,0.15729730776766768,0
1359,n02504458_6931,125,"[0, 1, 1]",1,0,1,1,0.03874648385254937,0.9479289858469186,0.013324530300532086,1
1360,n02093647_1494,125,"[0, 1, 1]",1,0,1,1,1.3438130124863463e-06,0.999998041426755,6.147602324087067e-07,1
1361,n04285008_7096,125,"[2, 0, 2]",2,2,0,2,0.0008891702988837902,0.0003116749607583461,0.9987991547403579,2
1362,n02106030_889,125,"[1, 1, 1]",1,1,1,1,0.000576401488044728,0.9991309106240442,0.0002926878879109801,1
1363,n02091032_7280,125,"[2, 1, 1]",1,2,1,1,0.009587549842925067,0.9898941731136426,0.0005182770434322553,1
1364,n03041632_5640,110,"[0, 0, 0]",0,0,0,0,0.9880217806212872,0.004270252275028266,0.007707967103684584,0
1365,n04467665_72639,125,"[2, 2, 2]",2,2,2,2,1.7936032566293682e-05,2.6846158715560527e-06,0.9999793793515619,2
1366,n02124075_10035,125,"[1, 1, 1]",1,1,1,1,0.007124425381599141,0.9928016762294363,7.389838896475488e-05,1
1367,n03041632_37618,125,"[0, 1, 1]",1,0,1,1,0.08756385124608485,0.8762083634942979,0.036227785259617167,1
1368,n04560804_14781,125,"[0, 0, 1]",0,0,0,1,0.9539864863082849,0.03234891729901537,0.013664596392699544,0
1369,n04429376_19103,110,"[0, 0, 0]",0,0,0,0,0.34400269482762313,0.05242073558165483,0.6035765695907219,2
1370,n02708093_4783,125,"[0, 0, 0]",0,0,0,0,0.7890636227139226,0.15080141746645723,0.06013495981962049,0
1371,n02823428_7300,110,"[0, 0, 0]",0,0,0,0,0.9999444082275825,3.6223198202946055e-05,1.936857421468263e-05,0
1372,n01860187_210,125,"[2, 1, 1]",1,2,1,1,2.6508716724949324e-09,0.9999999926145439,4.734584345805339e-09,1
1373,n02690373_10181,125,"[2, 2, 2]",2,2,2,2,3.4211764928173646e-06,5.336174895269412e-06,0.9999912426486118,2
1374,n03041632_12748,125,"[0, 0, 0]",0,0,0,0,0.9999547031695071,7.143649715257783e-06,3.8153180777631666e-05,0
1375,n03041632_87339,125,"[0, 0, 2]",0,0,0,2,0.8417423577291153,0.12706522619065608,0.031192416080228408,0
1376,n04111531_8009,125,"[0, 0, 1]",0,0,0,1,0.9985438072392927,3.4509856544372665e-05,0.0014216829041630887,0
1377,n03344393_8399,125,"[2, 0, 2]",2,2,0,2,0.029601599792644324,0.005153677088001296,0.9652447231193544,2
1378,n02708093_2180,125,"[0, 0, 0]",0,0,0,0,0.841273325460329,0.06456623870254041,0.09416043583713082,0
1379,n03196217_3272,110,"[0, 0, 0]",0,0,0,0,0.9999999505230314,2.6756561870941116e-08,2.272040677389417e-08,0
1380,n03344393_8374,110,"[2, 0, 2]",2,2,0,2,0.2627589443616619,0.3545532702628647,0.3826877853754734,2
1381,n03792782_1933,125,"[2, 2, 2]",2,2,2,2,2.1115824591569686e-07,1.552128748444834e-07,0.999999633628879,2
1382,n02791124_7824,125,"[0, 0, 2]",0,0,0,2,0.573107371860602,0.28629205201198615,0.14060057612741184,0
1383,n02123597_334,125,"[0, 1, 1]",1,0,1,1,0.0023025848811445496,0.9973654598893706,0.0003319552294847914,1
1384,n03792782_1466,110,"[2, 0, 2]",2,2,0,2,0.079181886704263,0.01564902838688758,0.9051690849088492,2
1385,n04548280_711,110,"[0, 0, 0]",0,0,0,0,0.7554134512160453,0.05225620334465289,0.19233034543930175,0
1386,n02814533_88088,110,"[2, 2, 2]",2,2,2,2,0.0071332881669979135,0.004948704898229606,0.9879180069347724,2
1387,n02133161_1433,125,"[1, 1, 1]",1,1,1,1,9.647849016249287e-06,0.9999817271695052,8.624981478628284e-06,1
1388,n04111531_8193,110,"[0, 0, 0]",0,0,0,0,0.9824031562335213,0.00043788241209603265,0.017158961354382864,0
1389,n01592084_2422,125,"[1, 1, 1]",1,1,1,1,3.2774817837454406e-07,0.999999601152974,7.109884744388142e-08,1
1390,n03983396_2288,125,"[0, 0, 2]",0,0,0,2,0.385632146219965,0.07240481779428075,0.5419630359857542,2
1391,n04505470_5063,125,"[0, 0, 0]",0,0,0,0,0.9999991008050734,4.536634315421397e-07,4.4553149510454294e-07,0
1392,n02094258_1036,110,"[0, 1, 1]",1,0,1,1,0.5386833584523208,0.3478660764805158,0.11345056506716347,0
1393,n02814533_4446,110,"[2, 2, 2]",2,2,2,2,0.00016604160548920014,0.0002527465570450909,0.9995812118374657,2
1394,n03417042_2204,125,"[2, 0, 2]",2,2,0,2,0.00871160362027308,0.001922013146391584,0.9893663832333354,2
1395,n02124075_10088,110,"[1, 1, 1]",1,1,1,1,8.250948947214221e-09,0.9999999909515692,7.974817275182289e-10,1
1396,n02091134_7486,125,"[1, 1, 1]",1,1,1,1,2.830398863013196e-07,0.999998759559089,9.57401024765972e-07,1
1397,n03937543_1358,110,"[0, 0, 0]",0,0,0,0,0.9539213080891449,0.042519571457238226,0.003559120453617118,0
1398,n03085013_26325,125,"[0, 0, 1]",0,0,0,1,0.8655836497760239,0.05316635939086267,0.08124999083311343,0
1399,n01829413_4190,110,"[1, 1, 1]",1,1,1,1,9.653555801938575e-05,0.9998177799847522,8.568445722838324e-05,1
1400,n03085013_22928,125,"[0, 0, 0]",0,0,0,0,0.9986377136144998,0.00044696525034625535,0.0009153211351539817,0
1401,n02951358_6617,125,"[2, 2, 2]",2,2,2,2,0.004789747956713894,0.003009304708848936,0.9922009473344372,2
1402,n03792782_1475,125,"[2, 2, 2]",2,2,2,2,1.7554884338231897e-05,7.063680445605448e-05,0.9999118083112059,2
1403,n01537544_8859,125,"[1, 1, 1]",1,1,1,1,9.808030766937935e-05,0.9998729791565901,2.894053574050576e-05,1
1404,n01558993_12968,110,"[1, 1, 1]",1,1,1,1,1.579962563265879e-06,0.9999980924882834,3.275491532111685e-07,1
1405,n03344393_8798,125,"[2, 2, 2]",2,2,2,2,0.00018530283807024068,0.0012205312403706856,0.9985941659215588,2
1406,n04467665_13225,125,"[2, 1, 2]",2,2,1,2,0.0007048892484247953,0.00022886915334240787,0.9990662415982327,2
1407,n02690373_4061,125,"[2, 2, 2]",2,2,2,2,0.0212386987012908,0.10605453088149691,0.8727067704172121,2
1408,n03041632_35260,125,"[0, 0, 2]",0,0,0,2,0.3724657881336251,0.0331006771021871,0.5944335347641878,2
1409,n04111531_4868,110,"[0, 0, 0]",0,0,0,0,0.9350632331408412,0.0225139525793121,0.04242281427984682,0
1410,n03376595_9025,110,"[0, 0, 1]",0,0,0,1,0.4351544967015228,0.09306850504050451,0.4717769982579726,2
1411,n02112018_10174,125,"[1, 1, 1]",1,1,1,1,1.9722503165460796e-05,0.9999785898567642,1.6876400703670726e-06,1
1412,n03376595_9536,125,"[0, 0, 1]",0,0,0,1,0.8639932077664688,0.07040571021490365,0.06560108201862763,0
1413,n02504013_1785,125,"[2, 1, 1]",1,2,1,1,0.005194127080436675,0.9919388760167895,0.002866996902773603,1
1414,n03100240_1194,110,"[2, 2, 2]",2,2,2,2,0.022999765869726168,0.00680424502646936,0.9701959891038046,2
1415,n04111531_4116,125,"[0, 0, 2]",0,0,0,2,0.765475631857919,0.04190641354359282,0.19261795459848824,0
1416,n04557648_665,110,"[0, 0, 0]",0,0,0,0,0.9894884443062819,0.004940119393397634,0.0055714363003202,0
1417,n04467665_55374,110,"[2, 2, 2]",2,2,2,2,7.715794234560914e-05,5.125910879169843e-05,0.9998715829488626,2
1418,n02951358_35173,110,"[2, 2, 2]",2,2,2,2,6.930644797883828e-10,1.0525029192817105e-09,0.9999999982544324,2
1419,n04548280_9121,125,"[0, 0, 2]",0,0,0,2,0.6009667181198013,0.1456706201466895,0.2533626617335092,0
1420,n04429376_27005,110,"[0, 0, 1]",0,0,0,1,0.9997783110771735,0.00011152161874091509,0.00011016730408558823,0
1421,n02132136_5138,125,"[2, 1, 1]",1,2,1,1,0.008607635777499074,0.946791580894166,0.044600783328334996,1
1422,n02028035_4569,125,"[1, 1, 1]",1,1,1,1,8.459939783414297e-09,0.9999999756777168,1.5862343244281364e-08,1
1423,n04548280_6290,110,"[0, 0, 0]",0,0,0,0,0.999999642472382,2.054984845514341e-07,1.520291333676485e-07,0
1424,n03041632_16104,110,"[0, 0, 2]",0,0,0,2,0.9989359326312696,0.0009521211348867252,0.00011194623384380893,0
1425,n03041632_40887,125,"[0, 0, 0]",0,0,0,0,0.9998181329115767,3.0448037595936134e-05,0.00015141905082713083,0
1426,n04429376_9517,125,"[0, 0, 2]",0,0,0,2,0.9545028618636281,0.02683035108834989,0.01866678704802188,0
1427,n02095570_2773,125,"[2, 1, 1]",1,2,1,1,0.0036468652908843296,0.9921537155802139,0.004199419128901758,1
1428,n03085013_19343,110,"[0, 0, 0]",0,0,0,0,0.9812008068095703,0.010407110692075968,0.008392082498353813,0
1429,n03376595_7516,125,"[0, 0, 2]",0,0,0,2,0.9848256360455558,0.012617290894423046,0.0025570730600211933,0
1430,n03041632_4269,125,"[0, 0, 0]",0,0,0,0,0.980705755042974,0.01641054074216577,0.002883704214860336,0
1431,n01818515_2312,125,"[1, 1, 1]",1,1,1,1,0.0003611754771816253,0.9992166610293038,0.00042216349351450284,1
1432,n02132136_6823,110,"[1, 1, 1]",1,1,1,1,0.0007843486557818751,0.9974518367255427,0.001763814618675241,1
1433,n01796340_5058,125,"[2, 1, 1]",1,2,1,1,0.02285383957017825,0.9100753630603149,0.06707079736950687,1
1434,n04557648_23801,110,"[0, 0, 0]",0,0,0,0,0.7724060241173104,0.05249477984160754,0.17509919604108187,0
1435,n02123159_2663,125,"[1, 1, 1]",1,1,1,1,0.15039199484755753,0.8388623726925989,0.010745632459843831,1
1436,n04273569_3052,125,"[2, 2, 2]",2,2,2,2,2.6170966354090002e-05,0.0006461915181402308,0.9993276375155056,2
1437,n04505470_4486,125,"[0, 0, 0]",0,0,0,0,0.984423307917119,0.0029777939958775513,0.012598898087003494,0
1438,n02690373_10723,125,"[2, 2, 2]",2,2,2,2,0.005329229123055063,0.039060426373062174,0.9556103445038826,2
1439,n02814533_96168,125,"[2, 2, 2]",2,2,2,2,0.0022323233186533208,0.0059261472839873255,0.9918415293973593,2
1440,n04591713_906,125,"[0, 0, 0]",0,0,0,0,0.8233373527492889,0.023007351281290243,0.1536552959694209,0
1441,n02125311_36651,110,"[1, 1, 1]",1,1,1,1,0.0001952064533800997,0.999779113381897,2.568016472317705e-05,1
1442,n02098286_4425,125,"[0, 1, 1]",1,0,1,1,0.006472709120724004,0.9785030651500367,0.015024225729239185,1
1443,n04111531_22120,125,"[0, 0, 0]",0,0,0,0,0.8345950386563077,0.09644560091385321,0.06895936042983915,0
1444,n03100240_8588,125,"[2, 2, 2]",2,2,2,2,0.00034341790433156823,0.00017492831193165653,0.9994816537837368,2
1445,n04111531_6609,125,"[0, 0, 2]",0,0,0,2,0.9300704093033836,0.03445510420002092,0.03547448649659537,0
1446,n04111531_3063,110,"[0, 0, 0]",0,0,0,0,0.9782595412957402,0.011813670475579269,0.009926788228680714,0
1447,n02098286_2798,125,"[1, 1, 1]",1,1,1,1,1.0323221462239988e-05,0.9999834772141014,6.1995644362320846e-06,1
1448,n02105505_1156,125,"[2, 1, 1]",1,2,1,1,2.384025295389008e-07,0.9999996755667352,8.603073509368885e-08,1
1449,n02814533_3375,125,"[2, 2, 2]",2,2,2,2,6.28023958136077e-06,2.379551065119191e-06,0.9999913402093537,2
1450,n04548280_8225,110,"[0, 0, 1]",0,0,0,1,0.875224304820877,0.05694199060882897,0.06783370457029428,0
1451,n02123394_271,110,"[1, 1, 1]",1,1,1,1,0.0001987267301474917,0.9997957622371563,5.511032696215927e-06,1
1452,n02791124_2009,125,"[0, 0, 1]",0,0,0,1,0.8789574778721843,0.05250831964912422,0.06853420247869155,0
1453,n03417042_16403,125,"[2, 2, 2]",2,2,2,2,1.9648672840927554e-07,8.806659968975762e-08,0.999999715446672,2
1454,n04111531_3063,125,"[0, 0, 2]",0,0,0,2,0.9520021974973917,0.02582811288161931,0.02216968962098872,0
1455,n03417042_7682,110,"[2, 2, 2]",2,2,2,2,0.0006499568153883747,0.0004106300498706629,0.9989394131347412,2
1456,n03085013_2432,110,"[0, 0, 0]",0,0,0,0,0.9908935225372634,0.0032854109545617806,0.0058210665081746575,0
1457,n03196217_7867,125,"[0, 0, 0]",0,0,0,0,0.9972319007915256,0.0012537860188283516,0.0015143131896459964,0
1458,n02132136_2313,125,"[1, 1, 1]",1,1,1,1,0.002464196363072255,0.9956406388005211,0.0018951648364065495,1
1459,n03041632_20697,110,"[0, 0, 0]",0,0,0,0,0.9915170886829283,0.006587160546566818,0.0018957507705047486,0
1460,n02123045_10717,125,"[1, 1, 1]",1,1,1,1,0.00621449392657787,0.9935013921757162,0.0002841138977058715,1
1461,n03662601_12995,125,"[2, 1, 2]",2,2,1,2,0.14131331555741797,0.056373052133532185,0.8023136323090496,2
1462,n02132136_23853,125,"[2, 1, 1]",1,2,1,1,0.003066201857808861,0.9899322960375667,0.007001502104624163,1
1463,n02708093_5127,125,"[0, 0, 0]",0,0,0,0,0.9997560469570854,4.117334099824484e-05,0.00020277970191649557,0
1464,n03792782_15431,110,"[2, 1, 2]",2,2,1,2,0.0004440116647947992,0.013637368668895441,0.9859186196663097,2
1465,n03344393_6849,125,"[2, 0, 2]",2,2,0,2,0.03891516835277145,0.11661844193679011,0.8444663897104384,2
1466,n03041632_43975,110,"[0, 0, 2]",0,0,0,2,0.9801455555323539,0.009256417344712298,0.010598027122933673,0
1467,n04429376_45302,125,"[0, 0, 2]",0,0,0,2,0.7913783998194301,0.15015280344034035,0.05846879674022942,0
1468,n02132136_5315,110,"[1, 1, 1]",1,1,1,1,0.0010321986819007145,0.9979678742706595,0.0009999270474397542,1
1469,n03344393_5184,125,"[2, 2, 2]",2,2,2,2,2.6221168802300636e-06,1.4535843501829054e-05,0.9999828420396178,2
1470,n03376595_9395,125,"[0, 0, 0]",0,0,0,0,0.9975947782416766,0.0011148402849016754,0.0012903814734216172,0
1471,n02835271_2900,125,"[1, 1, 1]",1,1,1,1,0.11562506009167305,0.5144156900808479,0.36995924982747896,1
1472,n02132136_25897,125,"[2, 1, 1]",1,2,1,1,0.1725604459413277,0.6703119944308389,0.15712755962783317,1
1473,n01530575_3903,125,"[0, 1, 1]",1,0,1,1,0.04461272352921041,0.9445999552860556,0.010787321184734237,1
1474,n02690373_5845,110,"[2, 2, 2]",2,2,2,2,0.7683047939694745,0.05514913141364281,0.17654607461688268,0
1475,n02123159_5945,125,"[1, 1, 1]",1,1,1,1,2.7035710046693844e-06,0.99999603762992,1.258799075347068e-06,1
1476,n04548280_3125,125,"[0, 0, 0]",0,0,0,0,0.9998917778160776,7.25027998362687e-05,3.5719384086256636e-05,0
1477,n03417042_4664,110,"[2, 2, 2]",2,2,2,2,0.0025808262948931737,0.0043410626963638526,0.993078111008743,2
1478,n03376595_54,125,"[0, 0, 1]",0,0,0,1,0.2861174335393951,0.5047419582154422,0.20914060824516284,1
1479,n04285008_12438,110,"[2, 2, 2]",2,2,2,2,0.0004476715686453891,0.0016632932936296438,0.9978890351377252,2
1480,n03196217_6467,125,"[0, 0, 2]",0,0,0,2,0.8904424987450219,0.004412260828523218,0.10514524042645507,0
1481,n02690373_971,125,"[2, 1, 2]",2,2,1,2,0.28258090579767153,0.20992334096766585,0.5074957532346627,2
1482,n02835271_15617,110,"[2, 2, 2]",2,2,2,2,0.0008291394324613247,0.0005953365574522021,0.9985755240100865,2
1483,n01558993_14305,125,"[1, 1, 1]",1,1,1,1,1.8519758206233776e-05,0.9999713827435349,1.009749825888974e-05,1
1484,n02951358_4999,110,"[2, 1, 2]",2,2,1,2,0.9005651738539161,0.08719110269075141,0.012243723455332334,0
1485,n02504458_2471,110,"[1, 1, 1]",1,1,1,1,1.549998785742844e-05,0.9999809637458787,3.536266263807178e-06,1
1486,n02123597_6517,110,"[1, 1, 1]",1,1,1,1,0.0018627919612766392,0.9974695375459904,0.0006676704927327866,1
1487,n02133161_3183,110,"[2, 1, 1]",1,2,1,1,0.01030231351585657,0.9781895986181094,0.011508087866034059,1
1488,n03796401_40,125,"[2, 2, 2]",2,2,2,2,0.0033140558842405933,0.003667573033299653,0.9930183710824597,2
1489,n04505470_2709,125,"[0, 0, 1]",0,0,0,1,0.9830122434999422,0.016026212709342975,0.0009615437907148018,0
1490,n04099969_13775,110,"[0, 0, 0]",0,0,0,0,0.9459714249753589,0.04408330544841689,0.009945269576224247,0
1491,n03041632_4806,125,"[0, 0, 2]",0,0,0,2,0.872512049469382,0.05869647608390039,0.06879147444671778,0
1492,n02504013_11159,110,"[0, 1, 1]",1,0,1,1,0.21096672058172056,0.4269768084735189,0.36205647094476057,1
1493,n02690373_5845,125,"[2, 0, 2]",2,2,0,2,0.7115680577391662,0.08769356546315625,0.20073837679767753,0
1494,n02123159_3996,125,"[2, 1, 1]",1,2,1,1,0.026900564168902526,0.9716881144763523,0.0014113213547451162,1
1495,n03662601_8787,110,"[2, 2, 2]",2,2,2,2,4.257030618477953e-07,6.784519311186657e-07,0.9999988958450072,2
1496,n04548280_9121,110,"[0, 0, 0]",0,0,0,0,0.8310657755233138,0.05859015765432367,0.1103440668223622,0
1497,n02814533_42481,125,"[2, 2, 2]",2,2,2,2,6.180720868758287e-05,0.00012373764920355947,0.999814455142109,2
1498,n04111531_4904,110,"[0, 0, 2]",0,0,0,2,0.15812924754663485,0.006182546105505255,0.83568820634786,2
1499,n04467665_17283,125,"[2, 2, 2]",2,2,2,2,0.007792334606830166,0.0038596521616319525,0.9883480132315379,2
1500,n04467665_17283,110,"[2, 2, 2]",2,2,2,2,0.001119112210883267,0.0006640083550243964,0.9982168794340923,2
1501,n04591713_3894,110,"[0, 0, 0]",0,0,0,0,0.9999993364641758,6.391697564717692e-07,2.4366067673904015e-08,0
1502,n03417042_28519,110,"[2, 2, 2]",2,2,2,2,9.18935523617571e-09,5.14110173763952e-09,0.999999985669543,2
1503,n02134084_2328,125,"[1, 1, 1]",1,1,1,1,0.0016961586443657172,0.9974537239597003,0.0008501173959339456,1
1504,n03041632_47410,110,"[0, 0, 2]",0,0,0,2,0.9998296578501982,6.10941213228105e-05,0.00010924802847901989,0
1505,n02690373_4409,125,"[2, 2, 2]",2,2,2,2,0.012492594916203888,0.0021678857391854663,0.9853395193446105,2
1506,n04111531_4939,110,"[0, 0, 0]",0,0,0,0,0.9975341639528216,0.0010609269133615878,0.001404909133816933,0
1507,n02132136_20607,125,"[2, 1, 1]",1,2,1,1,0.001664518297590175,0.9977828430678602,0.0005526386345496607,1
1508,n02123045_7902,110,"[1, 1, 1]",1,1,1,1,0.015780831530042165,0.9758111518926834,0.008408016577274538,1
1509,n01828970_2030,110,"[1, 1, 1]",1,1,1,1,3.415682266362424e-10,0.9999999995979637,6.046818255387219e-11,1
1510,n02107574_4993,110,"[0, 1, 1]",1,0,1,1,1.8645543087170745e-06,0.9999954689487304,2.6664969608700644e-06,1
1511,n04099969_8018,125,"[0, 0, 1]",0,0,0,1,0.9738164390064493,0.009576137358800155,0.016607423634750464,0
1512,n01514859_8222,110,"[2, 1, 1]",1,2,1,1,0.0016957508801969162,0.9975956404049944,0.00070860871480862,1
1513,n03041632_5916,110,"[0, 0, 0]",0,0,0,0,0.9999919303481384,2.7489323639455275e-06,5.320719497620001e-06,0
1514,n02123159_5950,125,"[1, 1, 1]",1,1,1,1,9.19044830904636e-05,0.9998944236267987,1.3671890110919926e-05,1
